Id. del pedido;Fecha del pedido;Fecha de envío;Forma de envío;Id. del cliente;Nombre del cliente;Segmento;Ciudad;Estado;País;Región;Id. del producto;Categoría;Subcategoría;Nombre del producto;Total;Cantidad;Descuento;Ganancia
MX-2016-168893;26/11/2016;27/11/2016;Urgente;PL-19930;Paula Lara;Cliente;Chimaltenango;Chimaltenango;Guatemala;Centro;MAT-CA-10001342;Material de oficina;Carpetas;Cardinal Anillas, Duradero;136.8;3;0;31.2
MX-2016-168893;26/11/2016;27/11/2016;Urgente;PL-19930;Paula Lara;Cliente;Chimaltenango;Chimaltenango;Guatemala;Centro;MOB-LI-10000983;Mobiliario;Librerías;Safco Librería clásica, Blanco;11751.2;4;0;587.2
MX-2016-168893;26/11/2016;27/11/2016;Urgente;PL-19930;Paula Lara;Cliente;Chimaltenango;Chimaltenango;Guatemala;Centro;TEC-CO-10002291;Tecnología;Copiadoras;HP Tinta, Digital;3415.5552;4;0.002;1156.3552
MX-2018-104703;12/12/2018;18/12/2018;Estándar;AA-11470;Asís Aguilera;Empresa;Chimaltenango;Chimaltenango;Guatemala;Centro;MOB-MO-10004363;Mobiliario;Mobiliario;Advantus Bombilla, Negro;936.6;7;0;261.8
MX-2018-104703;12/12/2018;18/12/2018;Estándar;AA-11470;Asís Aguilera;Empresa;Chimaltenango;Chimaltenango;Guatemala;Centro;MAT-SO-10002878;Material de oficina;Sobres;Ames Sobre de hebilla, Plateado;64;1;0;24.8
MX-2018-104703;12/12/2018;18/12/2018;Estándar;AA-11470;Asís Aguilera;Empresa;Chimaltenango;Chimaltenango;Guatemala;Centro;MAT-CA-10000307;Material de oficina;Carpetas;Acco Anillas, Reciclado;421.2;9;0;196.2
MX-2018-104703;12/12/2018;18/12/2018;Estándar;AA-11470;Asís Aguilera;Empresa;Chimaltenango;Chimaltenango;Guatemala;Centro;MAT-GR-10001907;Material de oficina;Grapas;OIC Chinchetas, Metal;662.2;7;0;165.2
US-2019-163251;12/5/2019;16/5/2019;Estándar;CA-12715;Claudio Aguilar;Empresa;David;Chiriquí;Panamá;Centro;MAT-PA-10000748;Material de oficina;Papel;SanDisk Cuaderno, Multicolor;249.84;2;0.4;-16.96
US-2018-144050;26/4/2018;30/4/2018;Estándar;LE-17590;Lupe Escalante;Empresa;David;Chiriquí;Panamá;Centro;MOB-MO-10004363;Mobiliario;Mobiliario;Advantus Bombilla, Negro;401.4;5;0.4;-80.6
US-2017-141523;15/11/2017;19/11/2017;Estándar;GA-15325;Germán Armijo;Empresa;David;Chiriquí;Panamá;Centro;MAT-AR-10002228;Material de oficina;Arte;Binney & Smith Sacapuntas, Azul;640.08;6;0.4;-192.72
US-2017-141523;15/11/2017;19/11/2017;Estándar;GA-15325;Germán Armijo;Empresa;David;Chiriquí;Panamá;Centro;MOB-SI-10002841;Mobiliario;Sillas;Harbour Creations Silla plegable, Rojo;1957.8;5;0.4;-1142.2
US-2017-141523;15/11/2017;19/11/2017;Estándar;GA-15325;Germán Armijo;Empresa;David;Chiriquí;Panamá;Centro;MAT-AL-10004135;Material de oficina;Almacenamiento;Tenex Archivador móvil, Tamaño completo;1609.92;3;0.4;-188.28
US-2016-125689;16/9/2016;21/9/2016;Estándar;CD-12895;Conchi Durán;Cliente;David;Chiriquí;Panamá;Centro;MAT-SU-10001457;Material de oficina;Suministros;Fiskars Recortadora, Industrial;527.04;3;0.4;-9.36
US-2016-125689;16/9/2016;21/9/2016;Estándar;CD-12895;Conchi Durán;Cliente;David;Chiriquí;Panamá;Centro;MAT-EL-10001466;Material de oficina;Electrodomésticos;KitchenAid Frigorífico, Rojo;6335.28;3;0.4;-3168.12
US-2019-145387;6/11/2019;11/11/2019;Estándar;SP-20695;Sabino Pérez;Empresa;David;Chiriquí;Panamá;Centro;TEC-AC-10004395;Tecnología;Accesorios;Memorex Memoria USB, Blanco;870.72;8;0.4;-73.28
MX-2019-148299;28/11/2019;2/12/2019;Estándar;GF-15445;Guillermina Farías;Cliente;David;Chiriquí;Panamá;Centro;MAT-AL-10002890;Material de oficina;Almacenamiento;Smead Archivador móvil, Metal;2039.52;4;0.4;203.52
MX-2019-148299;28/11/2019;2/12/2019;Estándar;GF-15445;Guillermina Farías;Cliente;David;Chiriquí;Panamá;Centro;MAT-GR-10001101;Material de oficina;Grapas;Accos Pasadores, Tamaños variados;287.28;6;0.4;13.68
MX-2019-148299;28/11/2019;2/12/2019;Estándar;GF-15445;Guillermina Farías;Cliente;David;Chiriquí;Panamá;Centro;MOB-LI-10004829;Mobiliario;Librerías;Dania Biblioteca, Blanco;14596.8;10;0.4;-5353.2
US-2019-164476;26/12/2019;30/12/2019;Estándar;LS-17875;Luciano Solórzano;Pequeña empresa;David;Chiriquí;Panamá;Centro;MAT-ET-10000506;Material de oficina;Etiquetas;Avery Etiquetas para carpetas de archivos, Rojo;107.28;3;0.4;-9.12
US-2019-164476;26/12/2019;30/12/2019;Estándar;LS-17875;Luciano Solórzano;Pequeña empresa;David;Chiriquí;Panamá;Centro;MAT-GR-10004390;Material de oficina;Grapas;OIC Clips, Metal;116.4;2;0.4;-37.2
US-2019-164476;26/12/2019;30/12/2019;Estándar;LS-17875;Luciano Solórzano;Pequeña empresa;David;Chiriquí;Panamá;Centro;TEC-AC-10004607;Tecnología;Accesorios;Belkin Router, Blanco;5131.2;5;0.4;-3420.8
US-2019-102435;17/6/2019;20/6/2019;Urgente;MC-19045;Mirna Callas;Pequeña empresa;David;Chiriquí;Panamá;Centro;MAT-AR-10001517;Material de oficina;Arte;BIC Lienzos, Azul;429.6;2;0.4;-164.8
US-2019-102435;17/6/2019;20/6/2019;Urgente;MC-19045;Mirna Callas;Pequeña empresa;David;Chiriquí;Panamá;Centro;MAT-AL-10001286;Material de oficina;Almacenamiento;Eldon Archivador móvil, Azul;2557.8;5;0.4;-299.2
US-2019-102435;17/6/2019;20/6/2019;Urgente;MC-19045;Mirna Callas;Pequeña empresa;David;Chiriquí;Panamá;Centro;MAT-AL-10003207;Material de oficina;Almacenamiento;Eldon Bandejas, Industrial;581.4;3;0.4;28.8
US-2019-102435;17/6/2019;20/6/2019;Urgente;MC-19045;Mirna Callas;Pequeña empresa;David;Chiriquí;Panamá;Centro;MAT-EL-10001445;Material de oficina;Electrodomésticos;Cuisinart Tostadora, Blanco;825.6;4;0.4;123.2
US-2019-102435;17/6/2019;20/6/2019;Urgente;MC-19045;Mirna Callas;Pequeña empresa;David;Chiriquí;Panamá;Centro;MAT-EL-10003260;Material de oficina;Electrodomésticos;Hamilton Beach Microondas, Blanco;4490.4;4;0.4;-1647.2
US-2019-102435;17/6/2019;20/6/2019;Urgente;MC-19045;Mirna Callas;Pequeña empresa;David;Chiriquí;Panamá;Centro;MAT-SO-10001526;Material de oficina;Sobres;Ames Cierre adhesivo, Plateado;253.08;3;0.4;-88.92
MX-2018-130750;22/10/2018;26/10/2018;Estándar;JA-16795;Joaquín Apodaca;Pequeña empresa;David;Chiriquí;Panamá;Centro;MAT-AL-10003398;Material de oficina;Almacenamiento;Fellowes Caja, Metal;150;2;0.4;7.2
MX-2018-130750;22/10/2018;26/10/2018;Estándar;JA-16795;Joaquín Apodaca;Pequeña empresa;David;Chiriquí;Panamá;Centro;MOB-MO-10004315;Mobiliario;Mobiliario;Eldon Reloj, Duradero;642.6;3;0.4;-332.4
MX-2018-130750;22/10/2018;26/10/2018;Estándar;JA-16795;Joaquín Apodaca;Pequeña empresa;David;Chiriquí;Panamá;Centro;TEC-CO-10002709;Tecnología;Copiadoras;Brother Tinta, Digital;2343.2032;4;0.402;-1301.5968
MX-2018-130750;22/10/2018;26/10/2018;Estándar;JA-16795;Joaquín Apodaca;Pequeña empresa;David;Chiriquí;Panamá;Centro;MAT-AR-10000629;Material de oficina;Arte;Binney & Smith Subrayadores, Al por mayor;134.88;2;0.4;-29.52
MX-2018-130750;22/10/2018;26/10/2018;Estándar;JA-16795;Joaquín Apodaca;Pequeña empresa;David;Chiriquí;Panamá;Centro;MAT-PA-10003911;Material de oficina;Papel;SanDisk Recordadores, Premium;67.92;1;0.4;-18.28
US-2019-135314;19/11/2019;19/11/2019;Mismo día;AP-10060;Alan Pérez;Pequeña empresa;David;Chiriquí;Panamá;Centro;MAT-ET-10004646;Material de oficina;Etiquetas;Novimex Etiquetas extraíbles, Blanco;118.44;3;0.4;-14.16
US-2019-135314;19/11/2019;19/11/2019;Mismo día;AP-10060;Alan Pérez;Pequeña empresa;David;Chiriquí;Panamá;Centro;MOB-SI-10001733;Mobiliario;Sillas;Office Star Silla de playa, Ajustable;1390.32;6;0.4;22.32
US-2019-135314;19/11/2019;19/11/2019;Mismo día;AP-10060;Alan Pérez;Pequeña empresa;David;Chiriquí;Panamá;Centro;MOB-SI-10002802;Mobiliario;Sillas;Novimex Sillón, Negro;3644.16;2;0.4;-1093.44
US-2019-114573;8/4/2019;12/4/2019;Estándar;GC-15385;Gracia Collado;Cliente;David;Chiriquí;Panamá;Centro;MAT-CA-10004838;Material de oficina;Carpetas;Ibico Encuadernadora, Transparente;203.52;1;0.4;-115.48
US-2019-114573;8/4/2019;12/4/2019;Estándar;GC-15385;Gracia Collado;Cliente;David;Chiriquí;Panamá;Centro;MAT-AL-10000618;Material de oficina;Almacenamiento;Eldon Casilleros, Tamaño completo;2375.28;3;0.4;-1504.92
US-2019-114573;8/4/2019;12/4/2019;Estándar;GC-15385;Gracia Collado;Cliente;David;Chiriquí;Panamá;Centro;MAT-AL-10004000;Material de oficina;Almacenamiento;Rogers Bandejas, Metal;729;3;0.4;-291.6
US-2019-114573;8/4/2019;12/4/2019;Estándar;GC-15385;Gracia Collado;Cliente;David;Chiriquí;Panamá;Centro;TEC-TE-10004716;Tecnología;Teléfonos;Apple Teléfono inteligente, Tamaños variados;1513.8;3;0.4;-908.4
US-2018-167150;13/11/2018;20/11/2018;Estándar;AV-10825;Amelia Vega;Empresa;David;Chiriquí;Panamá;Centro;TEC-TE-10003979;Tecnología;Teléfonos;Apple Amplificador de señal, Azul;3279.6;6;0.4;-1914
US-2018-167150;13/11/2018;20/11/2018;Estándar;AV-10825;Amelia Vega;Empresa;David;Chiriquí;Panamá;Centro;MAT-AL-10003707;Material de oficina;Almacenamiento;Eldon Estanterías, Metal;189.96;1;0.4;12.56
US-2016-168473;13/12/2016;17/12/2016;Estándar;LB-17425;León Batista;Empresa;David;Chiriquí;Panamá;Centro;TEC-CO-10002495;Tecnología;Copiadoras;Sharp Fotocopiadora con fax, Color;1355.7856;2;0.402;-231.4144
MX-2019-143924;1/2/2019;6/2/2019;Rápido;MR-18400;Manila Roque;Cliente;David;Chiriquí;Panamá;Centro;MOB-SI-10000485;Mobiliario;Sillas;Novimex Estora, 2;468.72;2;0.4;46.72
MX-2019-143924;1/2/2019;6/2/2019;Rápido;MR-18400;Manila Roque;Cliente;David;Chiriquí;Panamá;Centro;MAT-AL-10002190;Material de oficina;Almacenamiento;Tenex Casilleros, Metal;2438.64;3;0.4;-1422.96
MX-2019-143924;1/2/2019;6/2/2019;Rápido;MR-18400;Manila Roque;Cliente;David;Chiriquí;Panamá;Centro;TEC-AC-10003789;Tecnología;Accesorios;Memorex Memoria USB, Económico;705.6;6;0.4;-224.4
US-2018-152828;17/8/2018;24/8/2018;Estándar;IG-16570;Iván Girón;Cliente;David;Chiriquí;Panamá;Centro;MAT-AL-10000690;Material de oficina;Almacenamiento;Tenex Bandejas, Industrial;437.52;2;0.4;-7.68
US-2018-131205;5/2/2018;9/2/2018;Estándar;AR-10990;Anastasia Rosales;Empresa;David;Chiriquí;Panamá;Centro;MOB-LI-10003132;Mobiliario;Librerías;Dania Estante de esquina, Metal;1458.36;3;0.4;-243.24
US-2018-112655;20/11/2018;25/11/2018;Rápido;TA-21175;Teodora Atencio;Empresa;David;Chiriquí;Panamá;Centro;MAT-CA-10003527;Material de oficina;Carpetas;Avery Cubierta de carpeta, Duradero;201.12;4;0.4;-10.08
US-2019-104661;12/4/2019;19/4/2019;Estándar;LD-18130;Luna Delgado;Empresa;David;Chiriquí;Panamá;Centro;MAT-ET-10002102;Material de oficina;Etiquetas;Harbour Creations Etiquetas para carpetas de archivos, Blanco;34.92;1;0.4;-16.48
MX-2016-148271;1/1/2018;2/1/2018;Urgente;AS-11455;Ariadna Salcedo;Pequeña empresa;David;Chiriquí;Panamá;Centro;TEC-AC-10000782;Tecnología;Accesorios;SanDisk Tarjeta de memoria, Económico;1798.56;4;0.4;29.76
MX-2016-148271;1/1/2018;2/1/2018;Urgente;AS-11455;Ariadna Salcedo;Pequeña empresa;David;Chiriquí;Panamá;Centro;MAT-ET-10004190;Material de oficina;Etiquetas;Smead Etiquetas con códigos de color, Rojo;154.44;3;0.4;20.04
US-2018-150259;8/10/2018;12/10/2018;Estándar;AU-11290;Aria Urbina;Cliente;David;Chiriquí;Panamá;Centro;MOB-MO-10004237;Mobiliario;Mobiliario;Advantus Tope para puertas, Premium;873;5;0.4;-364
US-2018-150259;8/10/2018;12/10/2018;Estándar;AU-11290;Aria Urbina;Cliente;David;Chiriquí;Panamá;Centro;MAT-CA-10001444;Material de oficina;Carpetas;Wilson Jones Separadores, Duradero;31.8;1;0.4;-9.6
MX-2017-122980;3/11/2017;9/11/2017;Estándar;OH-19675;Olegario Holguín;Pequeña empresa;Quibdó;Chocó;Colombia;Sur;MOB-SI-10003575;Mobiliario;Sillas;Office Star Sillón, Negro;9300;3;0;4557
MX-2018-144113;15/12/2018;19/12/2018;Estándar;PB-19810;Paciente Bravo;Pequeña empresa;Quibdó;Chocó;Colombia;Sur;TEC-CO-10001067;Tecnología;Copiadoras;Canon Fotocopiadora con fax, Color;2565.2592;2;0.002;482.8592
US-2016-157238;2/12/2016;8/12/2016;Estándar;BC-11830;Beltrán Comino;Empresa;Ciudad Choluteca;Choluteca;Honduras;Centro;TEC-TE-10003172;Tecnología;Teléfonos;Motorola Auriculares, Tamaño completo;648.24;2;0.4;-162.16
US-2018-108336;15/3/2018;21/3/2018;Estándar;AP-10060;Alan Pérez;Pequeña empresa;Ciudad Choluteca;Choluteca;Honduras;Centro;MAT-AR-10002164;Material de oficina;Arte;Binney & Smith Bolígrafos, Tamaños variados;120.96;2;0.4;-2.24
US-2016-100629;16/9/2016;18/9/2016;Rápido;IS-16120;Isaac Sarabia;Pequeña empresa;Ciudad Choluteca;Choluteca;Honduras;Centro;MOB-MO-10004698;Mobiliario;Mobiliario;Advantus Bombilla, Premium;224.28;3;0.4;-149.52
US-2017-110359;22/11/2017;28/11/2017;Estándar;RS-20335;Rebeca Segura;Cliente;Ciudad Choluteca;Choluteca;Honduras;Centro;MAT-AR-10003326;Material de oficina;Arte;Boston Libreta de dibujo, Al por mayor;390.96;2;0.4;-189.04
US-2016-155810;26/5/2016;31/5/2016;Estándar;NP-19210;Natalia Paredes;Empresa;Ciudad Choluteca;Choluteca;Honduras;Centro;MOB-ME-10003139;Mobiliario;Mesas;Chromcraft Mesa de madera, Negro;1930.08;2;0.7;-3345.52
US-2017-139360;8/7/2017;12/7/2017;Estándar;JA-16795;Joaquín Apodaca;Pequeña empresa;Ciudad Choluteca;Choluteca;Honduras;Centro;MAT-PA-10001943;Material de oficina;Papel;SanDisk Recordadores, Paquete de 12;844.8;10;0.4;-507.2
US-2017-124009;24/6/2017;25/6/2017;Urgente;CC-12910;Concordia Cuéllar;Pequeña empresa;Ciudad Choluteca;Choluteca;Honduras;Centro;MAT-SO-10003921;Material de oficina;Sobres;Ames Sobres de uso interno, 50;180.48;1;0.4;-21.12
US-2017-124009;24/6/2017;25/6/2017;Urgente;CC-12910;Concordia Cuéllar;Pequeña empresa;Ciudad Choluteca;Choluteca;Honduras;Centro;MAT-ET-10004911;Material de oficina;Etiquetas;Novimex Etiquetas de envío, Rojo;129.6;3;0.4;12.6
US-2018-123498;25/12/2018;27/12/2018;Rápido;BA-12100;Blas Alba;Pequeña empresa;Ciudad Choluteca;Choluteca;Honduras;Centro;TEC-MÁ-10002974;Tecnología;Máquinas;Panasonic Calculadora, Duradero;302.4;3;0.7;-282.6
US-2018-123498;25/12/2018;27/12/2018;Rápido;BA-12100;Blas Alba;Pequeña empresa;Ciudad Choluteca;Choluteca;Honduras;Centro;MAT-PA-10000020;Material de oficina;Papel;Enermax Recordadores, Paquete de 12;158.4;2;0.4;20.8
US-2016-116358;16/7/2016;22/7/2016;Estándar;UL-21340;Ulises Lebrón;Cliente;Ciudad Choluteca;Choluteca;Honduras;Centro;TEC-AC-10000825;Tecnología;Accesorios;Enermax Router, Programable;3117.96;3;0.4;-1351.44
US-2016-125535;26/11/2016;27/11/2016;Urgente;HA-15970;Horacio Armendáriz;Cliente;Ciudad Choluteca;Choluteca;Honduras;Centro;MAT-GR-10001860;Material de oficina;Grapas;Stockwell Cintas de goma, Metal;133.2;2;0.4;-35.6
US-2019-117044;27/10/2019;29/10/2019;Rápido;BT-11710;Baltasar Téllez;Cliente;Ciudad Choluteca;Choluteca;Honduras;Centro;TEC-TE-10004863;Tecnología;Teléfonos;Motorola Teléfono inteligente, Tamaños variados;2122.08;4;0.4;-743.52
US-2018-160542;2/6/2018;6/6/2018;Estándar;IS-16585;Izaskun Sosa;Empresa;Ciudad Choluteca;Choluteca;Honduras;Centro;TEC-AC-10001543;Tecnología;Accesorios;Belkin Ratón, Negro;327.36;2;0.4;-21.84
US-2018-160542;2/6/2018;6/6/2018;Estándar;IS-16585;Izaskun Sosa;Empresa;Ciudad Choluteca;Choluteca;Honduras;Centro;MAT-PA-10004097;Material de oficina;Papel;Xerox Cuaderno, Multicolor;333.36;3;0.4;27.36
US-2018-160542;2/6/2018;6/6/2018;Estándar;IS-16585;Izaskun Sosa;Empresa;Ciudad Choluteca;Choluteca;Honduras;Centro;MAT-GR-10002630;Material de oficina;Grapas;Accos Chinchetas, Paquete de 12;157.32;3;0.4;-104.88
US-2018-160542;2/6/2018;6/6/2018;Estándar;IS-16585;Izaskun Sosa;Empresa;Ciudad Choluteca;Choluteca;Honduras;Centro;MAT-AL-10001746;Material de oficina;Almacenamiento;Eldon Caja, Azul;205.2;5;0.4;30.2
US-2018-160542;2/6/2018;6/6/2018;Estándar;IS-16585;Izaskun Sosa;Empresa;Ciudad Choluteca;Choluteca;Honduras;Centro;TEC-AC-10000918;Tecnología;Accesorios;Logitech Tarjeta de memoria, Blanco;809.52;2;0.4;-40.48
US-2018-160542;2/6/2018;6/6/2018;Estándar;IS-16585;Izaskun Sosa;Empresa;Ciudad Choluteca;Choluteca;Honduras;Centro;MAT-PA-10002549;Material de oficina;Papel;Eaton Cuaderno, Paquete de 12;860.16;7;0.4;70.56
US-2018-160542;2/6/2018;6/6/2018;Estándar;IS-16585;Izaskun Sosa;Empresa;Ciudad Choluteca;Choluteca;Honduras;Centro;MAT-AL-10000575;Material de oficina;Almacenamiento;Eldon Carpetas, Tamaño completo;272.16;4;0.4;-99.84
US-2016-123001;30/3/2016;3/4/2016;Estándar;RZ-20275;Rafel Zarate;Cliente;Ciudad Choluteca;Choluteca;Honduras;Centro;MOB-MO-10002179;Mobiliario;Mobiliario;Deflect-O Marco, Negro;2200.8;5;0.4;-624.2
US-2016-123001;30/3/2016;3/4/2016;Estándar;RZ-20275;Rafel Zarate;Cliente;Ciudad Choluteca;Choluteca;Honduras;Centro;MOB-LI-10001430;Mobiliario;Librerías;Sauder Conjunto de estantes, Negro;3918.6;5;0.4;-457.4
US-2018-123085;10/8/2018;13/8/2018;Rápido;UR-21355;Unai Rubalcaba;Empresa;Ciudad Choluteca;Choluteca;Honduras;Centro;MOB-MO-10001015;Mobiliario;Mobiliario;Rubvermaid Bombilla, Duradero;126.96;2;0.4;-40.24
US-2018-123085;10/8/2018;13/8/2018;Rápido;UR-21355;Unai Rubalcaba;Empresa;Ciudad Choluteca;Choluteca;Honduras;Centro;MOB-MO-10000312;Mobiliario;Mobiliario;Tenex Bombilla, Surtido;151.92;2;0.4;-5.28
US-2018-123085;10/8/2018;13/8/2018;Rápido;UR-21355;Unai Rubalcaba;Empresa;Ciudad Choluteca;Choluteca;Honduras;Centro;TEC-TE-10003570;Tecnología;Teléfonos;Nokia Amplificador de señal, Tamaño completo;2755.8;5;0.4;-1103.2
US-2018-123085;10/8/2018;13/8/2018;Rápido;UR-21355;Unai Rubalcaba;Empresa;Ciudad Choluteca;Choluteca;Honduras;Centro;MAT-AL-10000561;Material de oficina;Almacenamiento;Smead Archivador móvil, Azul;513.6;1;0.4;-239.8
US-2018-123085;10/8/2018;13/8/2018;Rápido;UR-21355;Unai Rubalcaba;Empresa;Ciudad Choluteca;Choluteca;Honduras;Centro;TEC-TE-10003327;Tecnología;Teléfonos;Cisco Cargador, Al por mayor;5211.84;2;0.4;-3214.16
US-2018-123085;10/8/2018;13/8/2018;Rápido;UR-21355;Unai Rubalcaba;Empresa;Ciudad Choluteca;Choluteca;Honduras;Centro;TEC-TE-10000665;Tecnología;Teléfonos;Motorola Base de audio, Tamaños variados;4229.28;6;0.4;-1621.92
US-2018-123085;10/8/2018;13/8/2018;Rápido;UR-21355;Unai Rubalcaba;Empresa;Ciudad Choluteca;Choluteca;Honduras;Centro;MAT-PA-10004518;Material de oficina;Papel;Green Bar Cuaderno, Paquete de 12;950.04;7;0.4;-143.36
US-2018-123085;10/8/2018;13/8/2018;Rápido;UR-21355;Unai Rubalcaba;Empresa;Ciudad Choluteca;Choluteca;Honduras;Centro;MOB-MO-10000856;Mobiliario;Mobiliario;Eldon Marco de foto, Surtido;465.36;2;0.4;-279.44
US-2018-123085;10/8/2018;13/8/2018;Rápido;UR-21355;Unai Rubalcaba;Empresa;Ciudad Choluteca;Choluteca;Honduras;Centro;TEC-AC-10003682;Tecnología;Accesorios;Memorex Ratón, Blanco;207.84;2;0.4;-14.16
US-2019-152009;27/12/2019;30/12/2019;Rápido;BL-11725;Baltasar Luján;Cliente;Ciudad Choluteca;Choluteca;Honduras;Centro;MAT-CA-10004211;Material de oficina;Carpetas;Cardinal Carpeta, Transparente;159.48;3;0.4;-69.12
US-2019-152009;27/12/2019;30/12/2019;Rápido;BL-11725;Baltasar Luján;Cliente;Ciudad Choluteca;Choluteca;Honduras;Centro;TEC-CO-10001037;Tecnología;Copiadoras;Brother Tinta, Color;5336.7912;9;0.402;-732.8088
US-2019-152009;27/12/2019;30/12/2019;Rápido;BL-11725;Baltasar Luján;Cliente;Ciudad Choluteca;Choluteca;Honduras;Centro;TEC-TE-10002678;Tecnología;Teléfonos;Apple Base de audio, Tamaño completo;2690.88;4;0.4;-1301.12
US-2019-152009;27/12/2019;30/12/2019;Rápido;BL-11725;Baltasar Luján;Cliente;Ciudad Choluteca;Choluteca;Honduras;Centro;MOB-LI-10001108;Mobiliario;Librerías;Dania Vitrina, Negro;2284.8;4;0.4;-952
US-2016-162628;1/10/2016;5/10/2016;Estándar;ÁA-10360;Ágata Alonso;Empresa;Ciudad Choluteca;Choluteca;Honduras;Centro;MOB-SI-10002690;Mobiliario;Sillas;Office Star Sillón, Ajustable;9398.4;5;0.4;-2193.6
US-2016-168256;18/8/2016;22/8/2016;Rápido;RR-20545;Romina Roque;Empresa;Ciudad Choluteca;Choluteca;Honduras;Centro;MAT-AR-10000016;Material de oficina;Arte;BIC Libreta de dibujo, Azul;973.2;5;0.4;-340.8
US-2016-168256;18/8/2016;22/8/2016;Rápido;RR-20545;Romina Roque;Empresa;Ciudad Choluteca;Choluteca;Honduras;Centro;MAT-CA-10002699;Material de oficina;Carpetas;Acco Cubierta de carpeta, Reciclado;218.88;4;0.4;-113.12
US-2016-168256;18/8/2016;22/8/2016;Rápido;RR-20545;Romina Roque;Empresa;Ciudad Choluteca;Choluteca;Honduras;Centro;MAT-CA-10002885;Material de oficina;Carpetas;Cardinal Cubierta de carpeta, Económico;48;1;0.4;-19.2
US-2019-117275;10/11/2019;15/11/2019;Rápido;LD-18130;Luna Delgado;Empresa;Comodoro Rivadavia;Chubut;Argentina;Sur;MAT-AL-10002465;Material de oficina;Almacenamiento;Smead Estanterías, Tamaño completo;2154.24;11;0.4;-325.16
US-2019-117275;10/11/2019;15/11/2019;Rápido;LD-18130;Luna Delgado;Empresa;Comodoro Rivadavia;Chubut;Argentina;Sur;MAT-CA-10002350;Material de oficina;Carpetas;Avery Anillas, Duradero;23.64;2;0.7;-40.36
US-2019-117275;10/11/2019;15/11/2019;Rápido;LD-18130;Luna Delgado;Empresa;Comodoro Rivadavia;Chubut;Argentina;Sur;TEC-TE-10004580;Tecnología;Teléfonos;Samsung Cargador, Tamaño completo;10199.04;4;0.4;-4080.16
US-2017-144519;28/11/2017;2/12/2017;Estándar;CD-12940;Corina Dueñas;Pequeña empresa;Comodoro Rivadavia;Chubut;Argentina;Sur;MAT-CA-10002107;Material de oficina;Carpetas;Wilson Jones Cubierta de carpeta, Reciclado;161.7;7;0.7;-345.1
US-2017-144519;28/11/2017;2/12/2017;Estándar;CD-12940;Corina Dueñas;Pequeña empresa;Comodoro Rivadavia;Chubut;Argentina;Sur;MAT-AR-10004588;Material de oficina;Arte;Boston Rotuladores, Al por mayor;319.68;3;0.4;-138.72
MX-2016-105186;11/11/2016;16/11/2016;Estándar;LF-17500;Leticia Flórez;Cliente;Sucre;Chuquisaca;Bolivia;Sur;MOB-LI-10000483;Mobiliario;Librerías;Dania Librería, Blanco;2482.2;3;0;868.2
MX-2016-149272;2/12/2016;6/12/2016;Estándar;CM-12295;Celso Meza;Cliente;Sucre;Chuquisaca;Bolivia;Sur;MOB-LI-10001049;Mobiliario;Librerías;Ikea Librería, Blanco;5838;7;0;1867.6
MX-2016-149272;2/12/2016;6/12/2016;Estándar;CM-12295;Celso Meza;Cliente;Sucre;Chuquisaca;Bolivia;Sur;MOB-SI-10003747;Mobiliario;Sillas;Hon Silla de playa, Negro;284.8;1;0;71.2
MX-2016-149272;2/12/2016;6/12/2016;Estándar;CM-12295;Celso Meza;Cliente;Sucre;Chuquisaca;Bolivia;Sur;MOB-LI-10004561;Mobiliario;Librerías;Sauder Estante de esquina, Convencional;4910;5;0;1227
MX-2017-146472;24/5/2017;29/5/2017;Estándar;HT-16045;Humberto Torres;Pequeña empresa;Sucre;Chuquisaca;Bolivia;Sur;MAT-SU-10003996;Material de oficina;Suministros;Stiletto Cizallas, Azul;320.6;1;0;92.8
